student_id,name,programme,level,semester,gpa,attendance,credit_ratio,failed_modules,financial_flag,repeated_course,probation,dropout
UEN/ME/2020/1017,Akosua Appiah,Mech. Engineering,100,2,2.86,79.1,0.889,1,0,0,0,0
UEN/ME/2021/1018,Kojo Ntiamoah,Mech. Engineering,200,1,3.48,90.6,0.844,1,0,0,0,0
UEN/EE/2020/1019,Kwesi Asante,Electrical Eng.,100,1,3.16,88.1,0.946,0,0,0,0,0
UEN/EE/2022/1020,Adwoa Owusu,Electrical Eng.,300,2,3.48,95.4,0.841,0,0,0,0,0
UEN/BA/2021/1021,Ato Asante,Business Admin.,200,2,3.5,81.9,0.75,1,0,0,0,0
UEN/CS/2022/1022,Kwabena Acheampong,Computer Science,300,2,2.55,77.1,0.717,2,0,0,0,0
UEN/ME/2022/1023,Owusu Addo,Mech. Engineering,300,2,3.24,79.4,1.124,1,0,0,0,0
UEN/BA/2023/1024,Serwaa Frimpong,Business Admin.,400,2,3.24,96.3,0.819,0,0,0,0,0
UEN/EE/2021/1025,Ato Bonsu,Electrical Eng.,200,1,3.36,82.8,0.931,0,0,0,0,0
UEN/BA/2021/1026,Serwaa Antwi,Business Admin.,200,1,1.69,68.9,0.622,1,0,0,0,0
UEN/CS/2023/1027,Kwesi Quartey,Computer Science,400,2,3.32,81.6,0.782,1,0,0,0,0
UEN/EE/2020/1028,Adwoa Ntiamoah,Electrical Eng.,100,1,3.54,76.7,0.686,1,0,0,0,0
UEN/BA/2020/1029,Adwoa Agyei,Business Admin.,100,2,3.08,100.0,0.97,0,0,0,0,0
UEN/CS/2020/1030,Yaw Adjei,Computer Science,100,2,3.68,92.8,0.927,0,0,0,0,0
UEN/EE/2022/1031,Poku Amoah,Electrical Eng.,300,2,3.47,83.5,0.656,0,0,0,0,0
UEN/CS/2021/1032,Nana Agyemang,Computer Science,200,2,4.0,96.8,0.981,1,0,0,0,0
UEN/ME/2022/1033,Ato Agyemang,Mech. Engineering,300,2,3.46,94.0,0.703,0,0,0,0,0
UEN/CS/2021/1034,Adjoa Asante,Computer Science,200,1,3.36,90.2,1.056,0,0,0,0,0
UEN/BA/2022/1035,Asante Asante,Business Admin.,300,2,3.19,76.9,0.961,0,0,0,0,0
UEN/CS/2023/1036,Kwabena Quartey,Computer Science,400,1,2.2,60.6,0.564,2,0,0,0,1
UEN/EE/2022/1037,Afia Barimah,Electrical Eng.,300,1,3.8,90.6,1.089,0,0,0,0,0
UEN/BA/2021/1038,Ama Nyarko,Business Admin.,200,2,2.56,79.3,1.056,1,0,0,0,0
UEN/CS/2021/1039,Esi Bonsu,Computer Science,200,1,2.97,75.0,0.876,1,0,0,0,0
UEN/ME/2020/1040,Afia Nyarko,Mech. Engineering,100,1,2.88,82.4,0.714,1,0,0,0,0
UEN/CS/2021/1041,Asante Nyarko,Computer Science,200,1,2.82,76.8,0.982,2,0,0,0,0
UEN/EE/2022/1042,Maame Danso,Electrical Eng.,300,1,2.14,72.7,0.577,2,0,1,0,1
UEN/CS/2021/1043,Kwesi Agyemang,Computer Science,200,2,2.82,93.9,0.817,0,0,0,0,0
UEN/BA/2020/1044,Kobby Barimah,Business Admin.,100,2,3.6,90.4,0.73,0,0,0,0,0
UEN/CS/2022/1045,Adwoa Antwi,Computer Science,300,2,2.65,81.4,0.805,1,0,0,0,0
UEN/BA/2022/1046,Kwesi Acheampong,Business Admin.,300,1,3.4,85.1,0.923,0,0,0,0,0
UEN/CS/2021/1047,Kwame Quartey,Computer Science,200,1,2.95,76.1,0.953,1,0,0,0,0
UEN/CS/2022/1048,Efua Ansah,Computer Science,300,2,3.37,90.7,0.78,0,0,0,0,0
UEN/EE/2023/1049,Ewurama Tawiah,Electrical Eng.,400,1,3.67,90.9,0.856,0,0,0,0,0
UEN/EE/2022/1050,Maame Sarpong,Electrical Eng.,300,2,4.0,100.0,0.919,0,0,0,0,0
UEN/BA/2023/1051,Kweku Nyarko,Business Admin.,400,1,3.5,100.0,1.0,0,0,0,0,0
UEN/CS/2023/1052,Kobby Amoah,Computer Science,400,1,2.54,61.8,0.584,1,0,0,0,1
UEN/BA/2022/1053,Ohemaa Barimah,Business Admin.,300,1,2.22,71.2,0.708,3,0,1,0,0
UEN/BA/2022/1054,Ohemaa Addo,Business Admin.,300,1,3.24,91.8,0.889,1,0,0,0,0
UEN/CS/2020/1055,Kwabena Sarpong,Computer Science,100,1,3.22,76.2,0.771,1,0,0,0,0
UEN/BA/2020/1056,Adwoa Asante,Business Admin.,100,2,3.24,94.9,0.921,0,0,0,0,0
UEN/BA/2022/1057,Adwoa Addo,Business Admin.,300,1,3.67,86.5,0.824,0,0,0,0,0
UEN/BA/2022/1058,Asante Acheampong,Business Admin.,300,1,2.79,79.8,0.712,1,0,0,0,0
UEN/BA/2022/1059,Kwabena Owusu,Business Admin.,300,2,3.37,86.0,0.912,1,0,0,0,0
UEN/BA/2022/1060,Adjoa Nyarko,Business Admin.,300,2,3.06,72.4,0.709,1,0,0,0,0
UEN/CS/2021/1061,Esi Boateng,Computer Science,200,2,3.46,83.1,0.733,0,0,0,0,0
UEN/ME/2022/1062,Kwesi Bonsu,Mech. Engineering,300,1,3.44,79.0,1.125,1,0,0,0,0
UEN/CS/2020/1063,Efua Kumi,Computer Science,100,2,3.8,92.8,0.928,0,0,0,0,0
UEN/EE/2023/1064,Barimah Quartey,Electrical Eng.,400,1,1.6,67.7,0.488,2,0,0,0,1
UEN/CS/2021/1065,Owusu Sarpong,Computer Science,200,2,3.38,82.5,0.97,1,0,0,0,0
UEN/EE/2023/1066,Kwadwo Danso,Electrical Eng.,400,1,3.69,89.1,0.932,0,0,0,0,0
UEN/EE/2023/1067,Ama Owusu,Electrical Eng.,400,2,2.18,57.4,0.657,1,0,0,0,1
UEN/BA/2023/1068,Esi Ntiamoah,Business Admin.,400,1,2.76,73.9,0.77,2,0,0,0,0
UEN/BA/2022/1069,Adwoa Adjei,Business Admin.,300,2,2.24,78.1,0.699,2,0,0,0,0
UEN/CS/2022/1070,Fiifi Asante,Computer Science,300,2,2.64,73.7,0.746,1,0,0,0,0
UEN/CS/2020/1071,Fiifi Quartey,Computer Science,100,1,3.3,94.8,1.064,0,0,0,0,0
UEN/ME/2023/1072,Kwame Quartey,Mech. Engineering,400,1,2.98,93.2,0.877,1,0,0,0,0
UEN/CS/2020/1073,Kwabena Fordjour,Computer Science,100,2,4.0,99.5,1.056,0,0,0,0,0
UEN/CS/2020/1074,Kweku Twumasi,Computer Science,100,2,2.73,92.4,0.684,1,0,0,0,0
UEN/EE/2020/1075,Afia Antwi,Electrical Eng.,100,2,2.94,100.0,0.89,1,0,0,0,0
UEN/EE/2023/1076,Kwabena Ansah,Electrical Eng.,400,1,3.56,87.4,0.956,0,0,0,0,0
UEN/ME/2022/1077,Barimah Osei,Mech. Engineering,300,1,2.32,79.4,0.937,3,0,1,0,1
UEN/CS/2021/1078,Ewurama Kumi,Computer Science,200,1,2.97,66.8,0.629,1,0,0,0,0
UEN/CS/2022/1079,Abena Ansah,Computer Science,300,1,3.44,77.4,0.852,0,0,0,0,0
UEN/ME/2023/1080,Asante Darko,Mech. Engineering,400,2,3.2,90.8,0.779,0,0,0,0,0
UEN/CS/2020/1081,Asante Frimpong,Computer Science,100,1,3.06,83.5,0.958,1,0,0,0,0
UEN/BA/2022/1082,Yaw Frimpong,Business Admin.,300,1,3.58,88.1,0.753,1,0,0,0,0
UEN/EE/2020/1083,Serwaa Adjei,Electrical Eng.,100,1,3.73,100.0,0.964,0,0,0,0,0
UEN/BA/2023/1084,Barimah Kumi,Business Admin.,400,2,3.3,83.2,1.087,1,0,0,0,0
UEN/EE/2021/1085,Ato Ntiamoah,Electrical Eng.,200,1,3.64,87.1,0.89,0,0,0,0,0
UEN/BA/2022/1086,Adwoa Quartey,Business Admin.,300,1,3.84,96.1,0.703,0,0,0,0,0
UEN/BA/2021/1087,Kwabena Darko,Business Admin.,200,1,3.64,100.0,0.842,1,0,0,0,0
UEN/BA/2020/1088,Serwaa Ntiamoah,Business Admin.,100,1,3.44,86.1,0.956,0,0,0,0,0
UEN/BA/2023/1089,Ama Acheampong,Business Admin.,400,2,2.47,77.6,0.765,2,0,0,0,0
UEN/EE/2020/1090,Poku Asante,Electrical Eng.,100,2,3.81,92.0,1.004,0,0,0,0,0
UEN/ME/2020/1091,Kweku Ansah,Mech. Engineering,100,1,3.88,99.2,0.928,0,0,0,0,0
UEN/EE/2023/1092,Maame Osei,Electrical Eng.,400,2,3.29,89.3,0.864,0,0,0,0,0
UEN/EE/2023/1093,Kwabena Agyemang,Electrical Eng.,400,2,3.37,82.3,0.67,1,0,0,0,0
UEN/CS/2020/1094,Kweku Antwi,Computer Science,100,2,3.12,79.6,0.821,2,0,0,0,0
UEN/BA/2023/1095,Efua Ansah,Business Admin.,400,1,3.46,89.2,0.872,0,0,0,0,0
UEN/ME/2021/1096,Kojo Bonsu,Mech. Engineering,200,2,3.01,91.0,0.86,1,0,0,0,0
UEN/BA/2020/1097,Esi Danso,Business Admin.,100,2,3.2,79.8,0.909,0,0,0,0,0
UEN/ME/2023/1098,Kwabena Appiah,Mech. Engineering,400,1,2.58,98.8,0.774,2,0,0,0,0
UEN/BA/2021/1099,Adwoa Danso,Business Admin.,200,2,3.22,86.4,0.879,2,0,0,0,0
UEN/CS/2021/1100,Fiifi Amoah,Computer Science,200,2,2.82,84.8,0.6,1,0,0,0,0
UEN/CS/2020/1101,Abena Mensah,Computer Science,100,1,3.31,99.8,0.893,0,0,0,0,0
UEN/EE/2022/1102,Esi Nyarko,Electrical Eng.,300,1,2.19,55.8,0.519,3,1,0,0,1
UEN/BA/2020/1103,Poku Twumasi,Business Admin.,100,2,1.77,61.9,0.411,3,0,0,0,1
UEN/EE/2023/1104,Ewurama Asante,Electrical Eng.,400,2,2.97,68.0,0.724,1,0,0,0,0
UEN/ME/2022/1105,Kofi Amoah,Mech. Engineering,300,1,3.27,99.8,0.921,0,0,0,0,0
UEN/CS/2020/1106,Maame Addo,Computer Science,100,1,3.88,93.4,0.795,0,0,0,0,0
UEN/BA/2022/1107,Adwoa Osei,Business Admin.,300,2,2.99,78.4,0.794,2,0,0,0,0
UEN/ME/2021/1108,Ato Kumi,Mech. Engineering,200,1,2.99,100.0,0.775,2,0,0,0,0
UEN/EE/2020/1109,Owusu Quartey,Electrical Eng.,100,2,2.02,59.6,0.607,2,1,1,0,1
UEN/CS/2020/1110,Kwabena Barimah,Computer Science,100,2,3.55,90.9,0.985,0,0,0,0,0
UEN/BA/2021/1111,Kobby Barimah,Business Admin.,200,1,3.55,90.8,0.961,0,0,0,0,0
UEN/EE/2020/1112,Kwesi Asante,Electrical Eng.,100,1,1.61,60.1,0.501,2,0,1,0,1
UEN/BA/2022/1113,Efua Agyei,Business Admin.,300,2,3.39,79.9,0.792,1,0,0,0,0
UEN/CS/2021/1114,Esi Danso,Computer Science,200,2,3.04,86.1,0.793,2,0,0,0,0
UEN/CS/2023/1115,Ato Osei,Computer Science,400,1,3.77,91.5,0.892,1,0,0,0,0
UEN/EE/2020/1116,Maame Addo,Electrical Eng.,100,1,2.49,56.9,0.686,3,0,0,0,1
UEN/EE/2023/1117,Ewurama Osei,Electrical Eng.,400,1,2.37,78.7,0.692,2,0,0,0,0
UEN/CS/2020/1118,Ewurama Antwi,Computer Science,100,1,1.89,54.9,0.722,2,0,0,0,1
UEN/ME/2021/1119,Ama Acheampong,Mech. Engineering,200,1,3.12,89.1,0.804,2,0,0,0,0
UEN/CS/2021/1120,Barimah Darko,Computer Science,200,2,2.13,64.9,0.58,2,0,1,0,1
UEN/CS/2023/1121,Kwesi Barimah,Computer Science,400,1,3.05,88.9,0.988,0,0,0,0,0
UEN/BA/2021/1122,Owusu Twumasi,Business Admin.,200,2,3.64,94.1,1.073,1,0,0,0,0
UEN/BA/2020/1123,Efua Barimah,Business Admin.,100,1,3.64,85.6,0.771,0,0,0,0,0
UEN/ME/2021/1124,Ewurama Darko,Mech. Engineering,200,2,2.13,76.5,0.734,2,0,0,0,1
UEN/ME/2020/1125,Ewurama Addo,Mech. Engineering,100,1,3.29,80.7,0.909,0,0,0,0,0
UEN/EE/2022/1126,Fiifi Darko,Electrical Eng.,300,1,3.81,82.2,0.913,0,0,0,0,0
UEN/EE/2023/1127,Adwoa Appiah,Electrical Eng.,400,2,2.64,89.5,0.792,1,0,0,0,0
UEN/EE/2020/1128,Kofi Sarpong,Electrical Eng.,100,1,2.25,71.1,0.859,1,0,0,0,0
UEN/BA/2022/1129,Kojo Amoah,Business Admin.,300,2,3.02,90.0,0.846,0,0,0,0,0
UEN/BA/2023/1130,Serwaa Nyarko,Business Admin.,400,2,2.23,65.5,0.574,3,0,1,0,1
UEN/CS/2022/1131,Poku Agyemang,Computer Science,300,2,4.0,100.0,0.986,1,0,0,0,0
UEN/ME/2022/1132,Asante Kumi,Mech. Engineering,300,1,2.69,68.4,0.875,1,0,0,0,0
UEN/CS/2022/1133,Serwaa Acheampong,Computer Science,300,2,2.29,59.3,0.725,2,0,0,0,1
UEN/CS/2021/1134,Afia Mensah,Computer Science,200,1,2.24,85.9,0.822,1,0,0,0,0
UEN/CS/2022/1135,Owusu Ansah,Computer Science,300,1,2.24,63.1,0.796,1,0,0,0,1
UEN/BA/2021/1136,Kobby Sarpong,Business Admin.,200,2,2.92,79.2,0.886,1,0,0,0,0
UEN/BA/2020/1137,Yaw Acheampong,Business Admin.,100,2,3.24,88.6,0.808,0,0,0,0,0
UEN/CS/2022/1138,Barimah Osei,Computer Science,300,2,1.92,59.6,0.601,3,0,0,0,1
UEN/BA/2022/1139,Akosua Asante,Business Admin.,300,1,3.57,93.6,0.709,0,0,0,0,0
UEN/EE/2020/1140,Ama Mensah,Electrical Eng.,100,1,3.04,73.5,0.666,1,0,0,0,0
UEN/ME/2020/1141,Ama Barimah,Mech. Engineering,100,2,1.88,58.8,0.786,3,0,1,0,1
UEN/ME/2021/1142,Poku Boateng,Mech. Engineering,200,1,3.28,84.8,0.895,1,0,0,0,0
UEN/EE/2021/1143,Akosua Asante,Electrical Eng.,200,1,3.16,100.0,0.88,1,0,0,0,0
UEN/EE/2023/1144,Yaw Tawiah,Electrical Eng.,400,2,2.63,80.4,0.772,1,0,0,0,0
UEN/CS/2022/1145,Kow Kumi,Computer Science,300,1,3.13,81.7,0.672,2,0,0,0,0
UEN/BA/2022/1146,Ohemaa Ntiamoah,Business Admin.,300,1,3.06,76.1,0.824,1,0,0,0,0
UEN/CS/2021/1147,Maame Owusu,Computer Science,200,2,3.04,77.3,0.774,1,0,0,0,0
UEN/CS/2022/1148,Nana Twumasi,Computer Science,300,1,1.95,69.1,0.604,2,1,1,0,1
UEN/EE/2023/1149,Esi Asante,Electrical Eng.,400,2,2.8,79.8,0.867,2,0,0,0,0
UEN/BA/2020/1150,Serwaa Barimah,Business Admin.,100,2,2.57,70.2,0.745,1,0,0,0,0
UEN/EE/2023/1151,Afia Barimah,Electrical Eng.,400,2,2.77,74.2,0.732,1,0,0,0,0
UEN/BA/2022/1152,Kwadwo Amoah,Business Admin.,300,2,2.45,71.3,0.832,1,0,0,0,0
UEN/ME/2020/1153,Kwadwo Amoah,Mech. Engineering,100,1,3.84,99.0,0.982,0,0,0,0,0
UEN/CS/2022/1154,Ato Mensah,Computer Science,300,1,2.54,82.9,0.857,1,0,0,0,0
UEN/EE/2023/1155,Ama Antwi,Electrical Eng.,400,2,2.88,85.6,0.633,1,0,0,0,0
UEN/CS/2022/1156,Esi Danso,Computer Science,300,2,3.23,82.9,0.548,4,0,0,0,1
UEN/BA/2022/1157,Ewurama Osei,Business Admin.,300,1,2.8,85.2,0.773,2,0,0,0,0
UEN/BA/2022/1158,Akosua Owusu,Business Admin.,300,1,3.87,88.7,0.935,0,0,0,0,0
UEN/BA/2022/1159,Kwame Owusu,Business Admin.,300,1,2.81,72.9,0.778,1,0,0,0,0
UEN/BA/2021/1160,Kweku Adjei,Business Admin.,200,2,3.49,95.0,0.929,1,0,0,0,0
UEN/CS/2020/1161,Kwabena Tawiah,Computer Science,100,2,2.5,69.8,0.749,1,0,0,0,0
UEN/BA/2022/1162,Maame Addo,Business Admin.,300,2,2.71,70.5,0.769,1,0,0,0,0
UEN/ME/2023/1163,Ewurama Tawiah,Mech. Engineering,400,2,2.22,66.9,0.736,1,0,0,0,0
UEN/ME/2020/1164,Abena Owusu,Mech. Engineering,100,1,2.47,79.9,0.643,1,0,0,0,1
UEN/ME/2021/1165,Maame Appiah,Mech. Engineering,200,1,2.66,82.5,0.957,0,0,0,0,0
UEN/EE/2022/1166,Akosua Boateng,Electrical Eng.,300,2,3.47,100.0,0.824,0,0,0,0,0
UEN/EE/2021/1167,Nana Bonsu,Electrical Eng.,200,1,3.31,77.6,0.627,1,0,0,0,0
UEN/CS/2021/1168,Kwame Quartey,Computer Science,200,1,3.53,86.6,0.884,0,0,0,0,0
UEN/CS/2023/1169,Kwadwo Fordjour,Computer Science,400,1,3.58,81.6,1.07,1,0,0,0,0
UEN/CS/2023/1170,Serwaa Agyei,Computer Science,400,2,2.94,89.0,0.813,1,0,0,0,0
UEN/EE/2023/1171,Kweku Amoah,Electrical Eng.,400,1,3.43,90.6,0.934,0,0,0,0,0
UEN/CS/2022/1172,Ama Owusu,Computer Science,300,2,1.39,68.4,0.67,3,0,1,1,1
UEN/EE/2022/1173,Akosua Fordjour,Electrical Eng.,300,1,2.58,93.2,0.806,1,0,0,0,0
UEN/EE/2020/1174,Ato Ansah,Electrical Eng.,100,1,3.59,87.1,0.759,0,0,0,0,0
UEN/BA/2023/1175,Barimah Owusu,Business Admin.,400,1,3.08,96.7,0.945,1,0,0,0,0
UEN/ME/2022/1176,Ama Sarpong,Mech. Engineering,300,1,3.03,81.1,0.742,0,0,0,0,0
UEN/BA/2022/1177,Efua Barimah,Business Admin.,300,2,2.75,71.8,0.487,2,0,1,0,0
UEN/ME/2022/1178,Kwabena Agyemang,Mech. Engineering,300,1,3.12,75.3,0.896,1,0,0,0,0
UEN/CS/2022/1179,Yaw Asante,Computer Science,300,1,3.09,92.8,0.857,1,0,0,0,0
UEN/CS/2020/1180,Kwame Frimpong,Computer Science,100,2,2.34,64.6,0.518,1,0,0,0,0
UEN/ME/2020/1181,Kow Adjei,Mech. Engineering,100,1,2.92,81.6,0.719,2,0,0,0,1
UEN/CS/2020/1182,Barimah Boateng,Computer Science,100,2,1.97,67.9,0.721,3,0,0,0,1
UEN/EE/2021/1183,Abena Amoah,Electrical Eng.,200,2,2.16,61.1,0.645,2,0,0,0,1
UEN/ME/2022/1184,Adjoa Barimah,Mech. Engineering,300,2,2.78,81.3,0.837,2,0,0,0,0
UEN/BA/2021/1185,Yaw Nyarko,Business Admin.,200,2,2.87,71.0,0.64,1,0,0,0,0
UEN/BA/2021/1186,Afia Kumi,Business Admin.,200,2,1.98,80.8,0.774,1,0,0,0,0
UEN/CS/2020/1187,Ato Boateng,Computer Science,100,1,4.0,85.8,0.988,0,0,0,0,0
UEN/BA/2020/1188,Kwadwo Asante,Business Admin.,100,1,3.2,97.2,0.889,1,0,0,0,0
UEN/CS/2020/1189,Abena Ansah,Computer Science,100,2,2.35,69.1,0.759,1,0,0,0,0
UEN/ME/2020/1190,Kwesi Adjei,Mech. Engineering,100,1,2.85,69.6,0.786,2,0,0,0,0
UEN/ME/2022/1191,Yaw Ansah,Mech. Engineering,300,1,4.0,90.9,0.929,0,0,0,0,0
UEN/CS/2021/1192,Efua Tawiah,Computer Science,200,2,3.45,98.0,0.951,1,0,0,0,0
UEN/CS/2021/1193,Kweku Ntiamoah,Computer Science,200,2,3.31,90.2,0.888,2,0,0,0,0
UEN/CS/2020/1194,Yaw Barimah,Computer Science,100,2,3.02,84.4,0.768,1,0,0,0,0
UEN/CS/2021/1195,Owusu Ansah,Computer Science,200,1,4.0,80.9,0.804,0,0,0,0,0
UEN/CS/2020/1196,Fiifi Tawiah,Computer Science,100,1,3.03,99.5,0.631,1,0,0,0,0
UEN/ME/2022/1197,Maame Acheampong,Mech. Engineering,300,2,2.03,79.5,0.651,2,0,1,0,1
UEN/ME/2021/1198,Esi Danso,Mech. Engineering,200,2,3.59,92.8,0.889,0,0,0,0,0
UEN/BA/2023/1199,Abena Ntiamoah,Business Admin.,400,2,3.3,78.2,0.965,0,0,0,0,0
UEN/BA/2021/1200,Serwaa Fordjour,Business Admin.,200,2,2.48,88.7,0.678,1,0,0,0,0
